/******************** DETECTOR TYPE: SHITOMASI****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
/******************** DETECTOR TYPE: FAST****************/
/-------------------- DESCRIPTOR TYPE: SIFT-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    5291,      3457,    12.1403,    12.2747, -0.134334,
    2,    5202,      3422,    13.1844,    11.3986,   1.78578,
    3,    5090,      3313,    16.1581,    14.0617,   2.09637,
    4,    5118,      3308,    13.7868,    13.1232,  0.663634,
    5,    5180,      3376,    12.4891,    14.3519,  -1.86278,
    6,    5192,      3412,    13.4805,     12.828,  0.652475,
    7,    5177,      3330,    13.5199,     12.409,   1.11091,
    8,    5176,      3343,    13.5313,    12.6899,   0.84138,
    9,    5225,      3357,    11.8654,    12.5506, -0.685219,
   10,    5331,      3394,    11.7072,    12.6708, -0.963673,
   11,    5351,      3337,    11.6056,    11.8062,  -0.20057,
   12,    5244,      3389,    9.77463,    11.1726,  -1.39802,
   13,    5231,      3356,    9.31567,    11.5632,  -2.24748,
   14,    5286,      3477,    9.20908,    11.3432,  -2.13409,
   15,    5464,      3543,    8.23521,    10.8743,  -2.63908,
   16,    5464,      3627,    8.63378,    10.1671,  -1.53329,
   17,    5563,      3627,    10.9079,    9.44764,    1.4603,
   18,    5497,      3733,    8.43837,    10.6624,  -2.22406,
/******************** DETECTOR TYPE: BRISK****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    3000,      1578,    12.1403,    13.4086,  -1.26826,
    2,    2974,      1631,    13.1844,    21.5276,  -8.34329,
    3,    2953,      1589,    16.1581,     12.625,   3.53305,
    4,    2855,      1510,    13.7868,    15.2037,  -1.41694,
    5,    2906,      1497,    12.4891,    27.6679,  -15.1788,
    6,    2886,      1525,    13.4805,    18.3114,  -4.83095,
    7,    2886,      1500,    13.5199,    17.1427,   -3.6228,
    8,    2893,      1494,    13.5313,    16.0991,  -2.56773,
    9,    2930,      1529,    11.8654,     14.801,  -2.93566,
   10,    3022,      1497,    11.7072,    13.9297,  -2.22253,
   11,    3013,      1564,    11.6056,    13.1359,  -1.53023,
   12,    2949,      1562,    9.77463,    11.3409,  -1.56628,
